Username,Text,language,retweet_count,Time,location
00Soldierboy00,رسانه قوه قضائیه ضمن تایید پلمب «گالری جواهرآلات نور» متعلق به #علی_دایی، علت این دستور را «همراهی با گروه‌های ضد انقلاب» در فضای مجازی عنوان کرد    #مهسا_امینی   #MahsaAmini https://t.co/SYbr6eWCET,fa,213,2022-12-05 09:43:32+00:00,no were 
phoenix_memoir,"Nationwide strikes across Iran, Dec. 5th.   World should call it by its name:   “IRAN REVOLUTION”  #WomanLifeFreedom ✌️  #MahsaAmini   #مهسا_امینی   #اعتصابات_سراسری   @CNN @dwnews @FRANCE24 @FoxNews @Reuters @Europarl_EN @StateDept @jakejsullivan   @EmmanuelMacron @POTUS @JustinTrudeau https://t.co/KrYdr21qjm",en,2,2022-12-05 09:43:32+00:00,
thoo_united,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:31+00:00,
mahikocholo97,«این آخرین پیامه، هدف کل نطامه»  تهران، چراغ‌برق  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/0dgcaLdx2m,fa,165,2022-12-05 09:43:30+00:00,
Mohaadheidary,@sisipide @AlirezaAkhondi   These people are from NIAC and are white-washing regime's crimes for a very long time.  @__Injaneb96 and many others have done a grate job to expose them but now they're also in your jurisdiction.  #IranRevoIution2022 #MahsaAmini,en,147,2022-12-05 09:43:29+00:00,بیت تخمی رهبری
Ailee6104,"Our problem is not the hijab, the government of the Islamic Republic is corrupt and must go, we don't want reforms, we want regime change, people outside Iran should not be fooled by Tehran's mullahs.  A  #MahsaAmini   #IranReveloution",en,3,2022-12-05 09:43:29+00:00,پنت هواس لوسیفر
__OUTIS_,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1336,2022-12-05 09:43:29+00:00,جهنم
r0cks0n0,می جنگیم میمیریم ایران رو پس میگیریم #مهسا_امینی #اعتصابات_سراسری #MahsaAmini,fa,0,2022-12-05 09:43:29+00:00,
Imzaahram,"@Action4IR #Akbar_Ghaffari was arrested by the security forces for sheltering demonstrators in his home, and after spending a month in solitary confinement, he was forced to sign a confession in which he confessed to He killed a security officer.  His life is in danger.  #MahsaAmini",en,1,2022-12-05 09:43:29+00:00,
ayyyyyyy284,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:28+00:00,
m4hmooti,خواستم بگم واقعاً ریدین با این کپی کردنتون، شما همون سلام فرمانده رو بخون نمی‌خواد رو عن بقیه سرسره بازی کنی.  #MahsaAmini  #مهسا_امینی https://t.co/j5dGkwUmqY,fa,834,2022-12-05 09:43:28+00:00,"Budapest, Hungary"
ghazalss,آفرین به دکتر شور در اینستاگرام. آیدیشو پایین تصویر نوشته. #مهسا_امينی #MahsaAmini #زن_زندگی_آزادی https://t.co/eJiBM6LIPj,fa,72,2022-12-05 09:43:28+00:00,
arashz8,"You are the pervert, I am the FREE WOMAN! 🕊💪✨    #WomanLifeFreedom #زن_زندگی_آزادی #MahsaAmini #اعتصابات_سراسری https://t.co/H5IcoGdUwr",en,18,2022-12-05 09:43:28+00:00,Islamic Republic of Iran
shalvarpalanghi,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:27+00:00,‌
Afert_h,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:26+00:00,
iHuman_Nahan,"In continuation of the Iranian nation’s struggle against the Islamic Republic, general strikes of merchants are ongoing today, Dec. 5, including in provinces of Tehran, Alborz, Markazi, Fars, Khorasan, Kerman, Kermanshah, Bushehr, Kurdistan,   Isfahan.  #MahsaAmini",en,644,2022-12-05 09:43:25+00:00,Digital Organization
rezatur10,گشت ارشاد چیزی نبود که جمع بشه جز یه ون تخمی، مهم گوه‌خورای وحشی داخل ون بودن که الان آزادانه میریزن تو شهر و دیگه به هیچ‌ طویله‌ای هم وصل نیستن!  #MahsaAmini  #مهسا_امینی,fa,6868,2022-12-05 09:43:24+00:00,
amirhosseinIYI,اعتصاب در سیتی‌سنتر اصفهان، سپاهانشهر     ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/1eqKOqbSD2,fa,81,2022-12-05 09:43:24+00:00,نزدیک بخاری  
helsa01b,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4080,2022-12-05 09:43:24+00:00,
natascha_nie,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1239,2022-12-05 09:43:24+00:00,
oje08okt15,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1239,2022-12-05 09:43:24+00:00,
720xhd,همدان، خیابان بوعلی  کسبه در اعتصاب  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/oDrHFtKFQT,fa,120,2022-12-05 09:43:23+00:00,
uknowwhoiambro,تهران    باغ سپهسالار در اعتصاب کامل    ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/MJOu8lLM1i,fa,353,2022-12-05 09:43:23+00:00,
BidarKourosh,استان #فارس- دوشنبه  ۱۴آذر  ۱۴۰۱   اعتصاب سراسری کسبه و بازاریان   #mahsaamini  #mahsa_amini  #zhinaamini  #zhina_amini  #MahsaAmini  #IranProtests  #IranRevolution    #مهسا_امینی  #مهسا__امینی  #زن_زندگی_آزادی  #ژن_ژیان_ئازادی https://t.co/FPu0OfFS8B,fa,3,2022-12-05 09:43:23+00:00,
prayforirann,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:22+00:00,
KloudMuna,اعتصاب در تبریز، ولیعصر  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/6PacBk08k6,fa,376,2022-12-05 09:43:22+00:00,
sabzipolomahii,Death toll - Iran protests 2022    #MahsaAmini  #IranRevolution https://t.co/MkkCOvrvaZ,en,4,2022-12-05 09:43:22+00:00,
reza99315297,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:22+00:00,
phistashki,هرجا که قدم نهی تو بر روی زمین    #MahsaAmini #مهسا_امینی  76957,fa,0,2022-12-05 09:43:21+00:00,
akakarolina,"La figlia di #MehdiShahmoradi, detenuto nella città di #Abdanan, da più di 14 giorni siede davanti al carcere aspettando suo padre. Oggi, Tiam è stata picchiata #MahsaAmini #IranRevolution #Iran    @RadioRadicale https://t.co/J6MfojXrWM",it,132,2022-12-05 09:43:20+00:00,"Torino, Piemonte"
720xhd,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:20+00:00,
sabzipolomahii,Dr. Hamid QaraHassanlou’s (in custody of the IRI’s thugs) left lung has been destroyed and it is not amenable for surgery for now.  He will have to live with one lung from now on.    #IranRevolution   #MahsaAmini https://t.co/Gy9NyhnrlN,en,5,2022-12-05 09:43:19+00:00,
Negin67m,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,657,2022-12-05 09:43:19+00:00,
KTavanaa,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1239,2022-12-05 09:43:19+00:00,
Realangel613,La république islamique d’Iran annonce la suppression de la police de la morale sous la pression de la #IranRevolution2022 . Les activistes disent que ce n’est qu’une ruse et que les filles et les femmes iraniennes continuent à être maltraitées et tuées #MahsaAmini #مهسا_امینی https://t.co/GW7LUDA5Nz,fr,5824,2022-12-05 09:43:18+00:00,
Pouria_Ye_Valy,"Dec. 4, Quchan, Khorasan.  Setting a Basij (IRGC militia) base on fire.  “December 5, 6, 7, is not it. We are on the streets every night. We’ve now overcame our fear. From now on, they’re the ones who must be scared of us.”  “#WomanLifeFreedom!”  #MahsaAmini  https://t.co/NqO7MFf9AZ",en,402,2022-12-05 09:43:18+00:00,
aramesh9092,The morality police is not abolished and that is simply misinformation and propaganda made by the regime and its arms in the west.  #IranRevolution2022   #MahsaAmini,en,1454,2022-12-05 09:43:17+00:00,
BidarKourosh,#بندرانزلی   «شروع اعتصاب در بازار ماهی‌فروش‌ها در بندر انزلی   در ضمن پرچم روی کرکره مغازه ها بدون آرم جمهوری اسلامی است.»  #mahsaamini  #mahsa_amini  #zhinaamini  #zhina_amini  #MahsaAmini  #IranProtests  #IranRevolution    #مهسا_امینی  #مهسا__امینی  #زن_زندگی_آزادی https://t.co/s9oWfrys8x,fa,2,2022-12-05 09:43:16+00:00,
Zarathustra321,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:16+00:00,
EH88354135,#MahsaAmini  All Iranian cities are on strike.  05.12.2022  تمام شهرهای ایران در اعتصاب هستند . https://t.co/FBfan1J6fe,und,53,2022-12-05 09:43:16+00:00,ایران
Fred294sq,تهران    باغ سپهسالار در اعتصاب کامل    ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/MJOu8lLM1i,fa,353,2022-12-05 09:43:16+00:00,Iran
Awomanofiran111,".@DavidSCloud,  IRIB has responded to this fake news you published and denied it. So I guess you are now less credible than an IRIB reporter who gets pay by the regime to lie for them.  #MahsaAmini   #IranRevolution2022     https://t.co/zcf6VWyB6M",en,181,2022-12-05 09:43:15+00:00,
iamfreestata,"@FoxNews Nothing has changed in the Islamic Republic, only by changing the name of the moral police, they want to mislead the public opinion of the world. Do not be deceived by these criminals. Listen to the voice of the people of Iran.  #IranRevolution  #MahsaAmini",en,1,2022-12-05 09:43:15+00:00,
nimafghhjfss,بندرعباس    اعتصاب پرسنل شرکت آلومینیم المهدی، دومین تولیدکننده بزرگ آلومینیوم در ایران    ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/S77sUfO7FT,fa,213,2022-12-05 09:43:14+00:00,
BehiInFarsi,@chelseahartisme 👌🏻👌🏻👌🏻 well said Chelsea!  ✌🏻✌🏻✌🏻 to the overthrown of Iran’s Voldemort!   #MahsaAmini   #IranRevolution2022,en,0,2022-12-05 09:43:14+00:00,
Parisa77821851,اعتصاب در پتروشیمی سنندج  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/yOR7zJvOtA,fa,243,2022-12-05 09:43:14+00:00,
swallow997,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:14+00:00,
nixrzm,گشت ارشاد چیزی نبود که جمع بشه جز یه ون تخمی، مهم گوه‌خورای وحشی داخل ون بودن که الان آزادانه میریزن تو شهر و دیگه به هیچ‌ طویله‌ای هم وصل نیستن!  #MahsaAmini  #مهسا_امینی,fa,6868,2022-12-05 09:43:13+00:00,
BordeDelextasis,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:13+00:00,
the5thofnovem,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1336,2022-12-05 09:43:12+00:00,
clauss_isabelle,To international media:    1) abolishing morality police in Iran is disinformation but it shows the fear of the regime.    2) Regime’s empty promises are a sign of desperation that the uprising continues    3) People are united in their demand for an end to Islamic Republic  #MahsaAmini,en,4748,2022-12-05 09:43:12+00:00,"Caluire-et-Cuire, France"
aban7697,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:12+00:00,
sabzipolomahii,"Dear @lukesdundon,  Your interview with Negar Mortazavi in @RNBreakfast was the repetition of the propaganda of the regime in Iran and the misinformation around the morality police shutdown.   Please fact-check and retract this.    #IranRevolution   #MahsaAmini",en,5,2022-12-05 09:43:11+00:00,
RNT161,"Dec. 4, Quchan, Khorasan.  Setting a Basij (IRGC militia) base on fire.  “December 5, 6, 7, is not it. We are on the streets every night. We’ve now overcame our fear. From now on, they’re the ones who must be scared of us.”  “#WomanLifeFreedom!”  #MahsaAmini  https://t.co/NqO7MFf9AZ",en,402,2022-12-05 09:43:11+00:00,Bodensee Ba-Wü 🇪🇺 🌍🌎🌏
poonehseta,#disinformation 🚫  #MahsaAmini   #IranRevoIution,und,0,2022-12-05 09:43:11+00:00,
themoodofme,۱۴  ۱۵  ۱۶  آذر   برای زن ، زندگی، آزادی   ..  #مهسا_امینی  #اعتصابات_سراسری   #اعتراضات_سراسری   #MahsaAmini   #nationwidestrikeiniran  #nationwideprotestsiniran https://t.co/7OMOxiEiNz,fa,3,2022-12-05 09:43:10+00:00,
edalat246,بماند به یادگار برای اون روز خوب که همه کنار هم بخندیم...  #MahsaAmini  #مهسا_امینی https://t.co/nbT5aTLZUy,fa,3425,2022-12-05 09:43:10+00:00,
Maarmulak0011,اعتصاب کسبه محله آزادی  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/fqwRbT5LM1,fa,76,2022-12-05 09:43:09+00:00,
1919HYSN8410,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1239,2022-12-05 09:43:09+00:00,
mikroops,İran’da gerici rejim tarafından katledilen Mahsa Amini ve Hedis Necefi için ve kadınların özgürlüğü için bütün dünyada isyandayız! #MahsaAmini #HedisNecefi #iran https://t.co/gKOFgY8M0p,tr,44,2022-12-05 09:43:09+00:00,ANKARA
Now_Cut_musique,"1. Suivant de près l’actualité iranienne j’aurais été heureuse de recevoir une invitation des média pour parler des premières condamnations à morts de manifestants, de la situation alarmante d’une des principale figures de cette révolte...    #MahsaAmini #مهسا_امینی",fr,155,2022-12-05 09:43:08+00:00,
Amenadiel2018,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4080,2022-12-05 09:43:08+00:00,
Yasiiyass,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:08+00:00,
abz_eziy,آیا طلوع هفدهم آذرماه   آفتاب پیروزی است؟     #مهسا_امینی   #MahsaAmini https://t.co/F5SATYZjuJ,fa,474,2022-12-05 09:43:08+00:00,
iranrevoluti0n,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:07+00:00,she/her
kaftarcacoli,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,657,2022-12-05 09:43:07+00:00,
jansakht14,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:07+00:00,
rooyayeshirin,اعتصاب در تبریز، ولیعصر  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/6PacBk08k6,fa,376,2022-12-05 09:43:07+00:00,
awomaninsearch,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:06+00:00,
PorcupineGF115,رژيم ايران به خوبى ميداند كه در حال شكست است و به دنبال راهى براى نجات خود مى باشد     فریب تلاش‌های رژیم برای کسب امتیاز با غرب با منحرف کردن تمرکز از هدف واقعی ،یعنی تغییر رژیم را نخورید.  #IranRevolution #MahsaAmini,fa,155,2022-12-05 09:43:05+00:00,
_KindBeear,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,657,2022-12-05 09:43:05+00:00,
NamkandaPurple,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:04+00:00,Namkanda
SmilingLe0,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:04+00:00,rarible.com😉 iran 
evamaclin,#ناصر_عمرزهی و #علیرضا_نارویی دو زندانی بلوچ  امروز دوشنبه 14 آذر ماه اعدام شدند.  #StopBalochGenocide  #نه_به_کشتن_بلوچها  #MahsaAmini,fa,17,2022-12-05 09:43:03+00:00,کنار سنگ قبر نیکا شاکرمی
kimya23234868,شیراز، خیابان داریوش  اعتصاب کسبه  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/vaMAIYUlPD,fa,74,2022-12-05 09:43:03+00:00,
Kallekalle92,"This is a PR move by the regime to quiet the upcoming nationwide protests. After 3 months of violence, rape, imprisonment &amp; murder of protesters, it’s too little too late. This uprising is no longer just about draconian dress codes. The Iranian people want democracy.   #MahsaAmini https://t.co/2wcuThP7Vn",en,5857,2022-12-05 09:43:03+00:00,
Estp_highD,In my interview today with @i24NEWS_EN I tried to clarify that the abolition of the morality police is just a regime propaganda an attempt to undermine people's fight and mislead them specially in 3 upcoming days.  #IranRevolution2022   #MahsaAmini https://t.co/u6DDvfKoYy,en,2613,2022-12-05 09:43:03+00:00,در همسایگی کلاغ کون دریده
helen63499635,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:03+00:00,Islamic Republic of Iran
pitzasirostake,رسانه قوه قضائیه ضمن تایید پلمب «گالری جواهرآلات نور» متعلق به #علی_دایی، علت این دستور را «همراهی با گروه‌های ضد انقلاب» در فضای مجازی عنوان کرد    #مهسا_امینی   #MahsaAmini https://t.co/SYbr6eWCET,fa,213,2022-12-05 09:43:02+00:00,
6MrAP9,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4080,2022-12-05 09:43:02+00:00,IRAN
iliya721,"Interrogators have ""artificially executed"" Sahand Noor Mohammadzadeh three times.    @cnn @AJEnglish @business @guardiannews @dwnews @BangkokPostNews  #OpIran   #MahsaAmini   #مهسا_امینی   @StateDept ‌@VP @CNN  @Refugees @UN_HRC https://t.co/lEMRnT18p2",en,0,2022-12-05 09:43:01+00:00,
MR_2AB,بندرعباس    اعتصاب پرسنل شرکت آلومینیم المهدی، دومین تولیدکننده بزرگ آلومینیوم در ایران    ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/S77sUfO7FT,fa,213,2022-12-05 09:43:01+00:00,In the skies 
irealpari,فارس    بازارچه زرقان در اعتصاب کامل    #مهسا_امینی   #MahsaAmini https://t.co/59HIajw7LY,fa,238,2022-12-05 09:43:01+00:00,
LalehPs752,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:43:00+00:00,
pegahsarmadi90,@tin_ziam به امید آزادی هرچه زودتر تمام زندانیان سیاسی عزیز✌🏻  #MahsaAmini,fa,0,2022-12-05 09:43:00+00:00,
Fatemeh35852918,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7479,2022-12-05 09:43:00+00:00,
FffShiva,"@1500tasvir @weimers @EmmanuelMacron @NazaninBoniadi @HNeumannMEP @POTUS @UN @UN_HRC   Be our voice, we need action  #IranRevolution2022  #Qatar2022   #MahsaAmini",en,6,2022-12-05 09:42:59+00:00,
perse_libre,The Islamic Republic has executed Naser Omarzehi and Alireza Naroui this morning at Zahedan Central Prison.  #MahsaAmini,en,587,2022-12-05 09:42:59+00:00,
nieshornchen,Der iranische Staasfernsehen hat die Nachricht über die Auflösung der Sittenpolizei schon dementiert. Schon wieder waren die westliche Medien zu früh mit der Verbreitung der unbestätigten News aus den Staatskreisen im Iran. Wir können uns nur wiederholen: „Aufpassen“  #MahsaAmini,de,304,2022-12-05 09:42:59+00:00,in Frage stehend
c_ao990,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,657,2022-12-05 09:42:58+00:00,
Reyhan_Kian,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:42:58+00:00,"Iran, NOT Islamic republic"
LMcjury,This precious young girl is 15 yr old #AlaDasti She was abducted November 30 by #IslamicRepublic security forces. Her whereabouts remain unknown. This barbaric regime has killed at least 64 children and detained &amp; tortured hundreds more.    @UNICEF     #MahsaAmini #IranRevoIution https://t.co/SptSImpXBv,en,1308,2022-12-05 09:42:58+00:00,"England, United Kingdom"
bb_dragon_bb,هانا نیومن، @HNeumannMEP نماینده پارلمان اروپا میگه اعلام پایان گشت ارشاد یک ترفند رسانه‌ایه. کاش ما هم به‌جای مجادله‌ی بازی نخورید و دعوا با ارزشی‌ها این توییت‌ها رو حمایت کنیم.   #MahsaAmini https://t.co/WnB2otglsV,fa,794,2022-12-05 09:42:57+00:00,Deutschland 🇩🇪
KatyShafigh,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:42:57+00:00,"Venice, Tehran, Istanbul "
hanieh_azad,رسانه قوه قضائیه ضمن تایید پلمب «گالری جواهرآلات نور» متعلق به #علی_دایی، علت این دستور را «همراهی با گروه‌های ضد انقلاب» در فضای مجازی عنوان کرد    #مهسا_امینی   #MahsaAmini https://t.co/SYbr6eWCET,fa,213,2022-12-05 09:42:57+00:00,
Dina76663671,ویانا فرجامی ۱۷ ساله در مشهد ربوده شده صدای او باشیم. عرزشیا علاوه بر قاتل بودن و دزد بودن آدم ربا هم هستند.  مواظب همدیگه باشیم.    #مهسا_امینی   #MahsaAmini https://t.co/iDSAaPsb12,fa,23,2022-12-05 09:42:56+00:00,
ansel146,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1336,2022-12-05 09:42:56+00:00,Iran
AMarfavr,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4080,2022-12-05 09:42:55+00:00,
lacase_the_dark,To international media:    1) abolishing morality police in Iran is disinformation but it shows the fear of the regime.  2) Regime’s empty promises are a sign of desperation that the uprising continues  3) People are united in their demand for an end to Islamic Republic  #MahsaAmini,en,1,2022-12-05 09:42:54+00:00,Cemetery 
MickeyReReM,To international media:    1) abolishing morality police in Iran is disinformation but it shows the fear of the regime.  2) Regime’s empty promises are a sign of desperation that the uprising continues  3) People are united in their demand for an end to Islamic Republic  .  #MahsaAmini,en,423,2022-12-05 09:42:54+00:00,همونجا
anton_brakhage,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/qRcY0Kaepc https://t.co/6ShBqnSbMn,en,7761,2022-12-05 09:42:53+00:00,Canada
Mev92287522,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1336,2022-12-05 09:42:52+00:00,
nord_th,"1)   A: Die Menschen im Iran rufen nicht ""Nieder mit der Sittenpolizei"", sondern ""Nieder mit der Diktatur"".   B: Auch vor der Gründung der Sittenpolizei hat der iranische Staat durch andere Milizen Frauen und Queers festgenommen aufgrund ihrer Kleiderwahl  #MahsaAmini https://t.co/m5FVxmEatD",de,413,2022-12-05 09:42:52+00:00,
Obelix_Dogmatix,#IranRevolution2022 #MahsaAmi̇ni̇ #WomanLifeFreedom https://t.co/TOwTvhHqEg,und,1,2022-12-05 09:42:52+00:00,
zhivarazad,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1283,2022-12-05 09:42:51+00:00,
BRADYBRADLEY84,"1-Why do foreign media fall for the disinformation by the Iranian regime? In 2017, the regime claimed the morality police would end arrests for hijab. Yet, in 2022, it arrested &amp; killed #MahsaAmini for hijab. Today, international media reported morality police would be abolished https://t.co/OjMmCRxzmN",en,2486,2022-12-05 09:42:51+00:00,"Sydney, New South Wales"
AHYKING777,شیراز، خیابان نادر  اعتصاب کسبه  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/pHqsE8bDEV,fa,107,2022-12-05 09:42:50+00:00,
