Username,Text,language,retweet_count,Time,location 
Mojahedineng,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-17 12:20:00+00:00,IRAN
TeamShakeri,"#IranRevolution2022—December 16, Day 92  Sistan &amp; Baluchestan, SE #Iran—Brave women in Zahedan with nooses around their necks were seen protesting the regime's executions.  #MahsaAmini🌹 https://t.co/5kcQlw9oFp",en,23,2022-12-17 12:19:37+00:00,World
ArashBidshahi,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-17 12:19:34+00:00,
ImKasra_,💚🕊️❤️  For Societal Security ...  💚🕊️❤️  #baktash_abtin   💚🕊️❤️  #womenlifefreedom #mahsa_amini #IranRevolution2022 .  💚🕊️❤️ https://t.co/vaMW9hkVIA,en,21,2022-12-17 12:19:28+00:00,
sahramkia,"December 16 - Hashtgerd, Alborz Province, west of Tehran, #Iran  Protesters threw Molotov cocktails in an attack targeting a regime-associated building on the 92nd night of the uprising.  #IranRevolution2022   https://t.co/ou50ONscsN #انحلال_سپاه_پاسداران",en,4,2022-12-17 12:19:27+00:00,
sahramkia,"Salmas, northwest #Iran  Protesters brought down a mullahs' regime flag from a base of the regime's IRGC paramilitary Basij units and burned it. Voice says all of Iran's ethnicities are united for a free Iran.  #IranRevolution2022   https://t.co/pyHxWGPRgc #انحلال_سپاه_پاسداران",en,0,2022-12-17 12:19:11+00:00,
sahramkia,Briefing on the 92nd day of the nationwide uprising in #Iran by Zolal Habibi of the NCRI's Foreign Affairs Committee.  https://t.co/y1krpun5KQ  #IranRevolution2022 #انحلال_سپاه_پاسداران,en,4,2022-12-17 12:18:56+00:00,
desertsongnm,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:18:56+00:00,
Mehrima641,"""The virtual space is completely filtered, although the enemies have in their agenda the construction of filter breakers.""  #مهسا_امینی  #PS752 ##Do_not_execute    #IranRevolution2022   #محسن_شکاری   #مجیدرضا_رهنورد  #اعدام_را_متوقف_کنید #زن_زندگی_آزادی #اعتصابات_سراسری https://t.co/RFVrYBewVm",en,4,2022-12-17 12:18:43+00:00,
tullanetanger,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:18:30+00:00,"France, Europe"
sahramkia,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Ahvaz and Gachsaran.  #IranRevolution2022 https://t.co/eM0mCODE1f,en,65,2022-12-17 12:18:18+00:00,
ba11love,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:18:15+00:00,"İstanbul, Türkiye"
sahramkia,"Golpayegan, central #Iran   Protesters attacked a regime-associated building used to promote the mullahs' ideology of hatred, misogyny, and fundamentalism.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/QYWCuj27vZ #انحلال_سپاه_پاسداران",en,2,2022-12-17 12:18:11+00:00,
sahramkia,"December 16 - The Hague, The Netherlands  Freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/NwETu6gSzF #انحلال_سپاه_پاسداران",en,3,2022-12-17 12:17:57+00:00,
abdolsalammola,"https://t.co/p0KnEh72qP   ""Rosa Gauilian"", 20 years old, from Sanandaj, was arrested by government forces and taken to an unknown place on December 12, 2022,  #IranRevolution2022   #KurdistanProtests   #MahsaAmini   #JinaAmini   #Hanahumanrights  #ToomajSalehi  #Sanandaj  #Krmanshah",en,2,2022-12-17 12:17:56+00:00,urmia
Mona0042,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:17:37+00:00,
rk70534,"A 17-year-old student, Mohammad Nasri (Chia) from Bukan, was abducted by government forces on Tuesday, December 12, 2022.  His whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/SAsukCiW8C",en,64,2022-12-17 12:17:30+00:00,Finland
Niketa2022,While 85 million #Iranian are crying over videos like this you have a wonderful #Christmas 🙏🏼@jacindaardern @JustinTrudeau @POTUS @HNeumannMEP @SwedishPM @AlboMP @RishiSunak  @OlafScholz @katrinjak @EmmanuelMacron @vonderleyen @antonioguterres @UN_HRC @amnesty #IranRevolution2022 https://t.co/3eDdtOzHQY,en,0,2022-12-17 12:17:24+00:00,Planet Earth
sahramkia,"December 17 - Tehran, #Iran   Locals in a metro station chanting:  ""Death to the dictator!""  ""Death to Khamenei!"" in reference to regime Supreme Leader Ali Khamenei.  #IranRevolution2022   #MajidrezaRahnavard   https://t.co/Vwn7XB1tnw #انحلال_سپاه_پاسداران",en,3,2022-12-17 12:17:23+00:00,
sahramkia,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Mahshahr and other cities.  #IranRevolution2022 https://t.co/QzfXWyuQVt,en,43,2022-12-17 12:17:11+00:00,
sahramkia,"December 17 - Ahvaz, southwest #Iran   More footage of oil industry workers and employees who are on strike.  #IranRevolution2022   https://t.co/kJYsIgrJac #انحلال_سپاه_پاسداران",en,4,2022-12-17 12:17:05+00:00,
sahramkia,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/vXnKSXtGtz #انحلال_سپاه_پاسداران",en,1,2022-12-17 12:16:51+00:00,
AnAngryMum,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:16:38+00:00,
sahramkia,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/b9Zmam1VbG #انحلال_سپاه_پاسداران",en,8,2022-12-17 12:16:32+00:00,
parinaz30721548,@YeOne_Rhie #MohammedBoroghani Mohammad Broghni is a teenager who has been sentenced to death by the Islamic republic of child killers. Please be the voice of this teenager  #IranRevolution2022   #FarhadTahaZadeh   #FarzadTahaZadeh   #RezaNorouzi   #Zahra_Chobdar,en,0,2022-12-17 12:15:42+00:00,
sahramkia,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:15:27+00:00,
AzadCandace,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:15:17+00:00,
SasiPsy99,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:15:01+00:00,Islamic Republic of Iran
moazzami_jaleh,"Brief on Iran’s nationwide uprising   December 16, 2022   The Foreign Affairs Committee of the National Council of Resistance of Iran (NCRI)  #IranRevolution2022 #IranProtests2022   #آزادی_آزادی_آزادی #IranRevolution #Ira https://t.co/s6ZsiD02oK",en,76,2022-12-17 12:14:56+00:00,
RezaGoodary,"Support of world champion #Arash_Mardani, brother of #Anoosh_Mardani; Holder of 3 Pahlavan (warrior) of #Iran armbands (the highest sports badge of Iran) from #IranRevolution2022.  Mardani is the only athlete in the history who received this armband from #Khamenei.  #Mahsa_Amini https://t.co/FF7tm8rPQy",en,1,2022-12-17 12:14:38+00:00,Thailand
moazzami_jaleh,"December 16 - Hashtgerd, Alborz Province, west of Tehran, #Iran  Protesters threw Molotov cocktails in an attack targeting a regime-associated building on the 92nd night of the uprising.  #IranRevolution2022   https://t.co/UOwbUNVbTb",en,37,2022-12-17 12:14:37+00:00,
moazzami_jaleh,"Salmas, northwest #Iran  Protesters brought down a mullahs' regime flag from a base of the regime's IRGC paramilitary Basij units and burned it. Voice says all of Iran's ethnicities are united for a free Iran.  #IranRevolution2022   https://t.co/ZpRIOm5Pxg",en,49,2022-12-17 12:14:30+00:00,
moazzami_jaleh,"#Iran government's protest crackdown kills dozens of children, prompts calls for removal from United Nations https://t.co/WGAiFWulvz #FoxNews   #IranRevolution2022",en,34,2022-12-17 12:14:27+00:00,
moazzami_jaleh,Briefing on the 92nd day of the nationwide uprising in #Iran by Zolal Habibi of the NCRI's Foreign Affairs Committee.  https://t.co/cUjHoEwPOI  #IranRevolution2022,en,64,2022-12-17 12:14:21+00:00,
HanaHumanRight,"https://t.co/p0KnEh72qP   ""Rosa Gauilian"", 20 years old, from Sanandaj, was arrested by government forces and taken to an unknown place on December 12, 2022,  #IranRevolution2022   #KurdistanProtests   #MahsaAmini   #JinaAmini   #Hanahumanrights  #ToomajSalehi  #Sanandaj  #Krmanshah",en,2,2022-12-17 12:14:11+00:00,
moazzami_jaleh,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees are on strikes and protests the regime's refusal to respond to their demands.  ""We don't want a lying minister!""  ""Enough with promises! We have nothing to eat!""  #IranRevolution2022   https://t.co/5W4c4kt6mP",en,53,2022-12-17 12:14:06+00:00,
moazzami_jaleh,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Ahvaz and Gachsaran.  #IranRevolution2022 https://t.co/eM0mCODE1f,en,65,2022-12-17 12:14:03+00:00,
abdolsalammola,"https://t.co/omScHktxVD   ""Omid Omran"", 17 years old from Mashhad, two months after his arrest, there is still no information about his fate.  #IranRevolution2022   #KurdistanProtests   #MahsaAmini   #JinaAmini   #Hanahumanrights  #ToomajSalehi  #Sanandaj  #Krmanshah  #Mahabad  #sanansaj",en,4,2022-12-17 12:13:55+00:00,urmia
IranBanuu,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-17 12:13:52+00:00,
moazzami_jaleh,"Golpayegan, central #Iran   Protesters attacked a regime-associated building used to promote the mullahs' ideology of hatred, misogyny, and fundamentalism.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/DhHcIfKI6e",en,43,2022-12-17 12:13:47+00:00,
SmurfinAus2,"@UNHumanRights @amnestyusa @giorgiovascotto @Vistodalbasso @MikeFly90329717 @CreationsVisty @Mgauzeo @Zac84848499 @FionaRobyn @ros_efra The 92nd day of the #IranRevolution2022  The Iranian regime kidnaps wounded protestors from hospitals, so families treat their loved ones at home.  Dr. #AidaRostami was treating protesters in Tehran until she disappeared. Her tortured body was handed over to her family a day later. https://t.co/Nws2uatztF",en,18,2022-12-17 12:13:42+00:00,Australia
moazzami_jaleh,"December 16 - The Hague, The Netherlands  Freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/fBBRAhZTQ2",en,41,2022-12-17 12:13:38+00:00,
SmurfinAus2,"The 92nd day of the #IranRevolution2022- Dec 16th.  Tehran Doctor Tortured &amp; Killed For Treating Wounded Protesters.  Dr. #AidaRostami disappeared on Dec. 12, 2022  The next day, her lifeless body was delivered to her family with torture marks.    #ShutdownIranTerrorEmbassies https://t.co/EyylIH1cJD",en,42,2022-12-17 12:13:37+00:00,Australia
RachelFeather10,"Dr. Aida Rostami was killed and tortured for treating wounded protesters.Aida  disappeared on Dec 12 in Tehran, her dead body was handed over to her family while there are signs of torture like broken hand,crushed face,discharged eye on her body.#IranRevolution2022   #آیدا_رستمی https://t.co/BAmjLR9Je8",en,28,2022-12-17 12:13:30+00:00,"Sunderland, England"
moazzami_jaleh,"December 17 - Tehran, #Iran   Locals in a metro station chanting:  ""Death to the dictator!""  ""Death to Khamenei!"" in reference to regime Supreme Leader Ali Khamenei.  #IranRevolution2022   #MajidrezaRahnavard   https://t.co/gWfnQtxAgD",en,40,2022-12-17 12:13:22+00:00,
moazzami_jaleh,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Mahshahr and other cities.  #IranRevolution2022 https://t.co/QzfXWyuQVt,en,43,2022-12-17 12:13:09+00:00,
moazzami_jaleh,"December 17 - Ahvaz, southwest #Iran   More footage of oil industry workers and employees who are on strike.  #IranRevolution2022   https://t.co/w7FgNcUNE1",en,32,2022-12-17 12:13:07+00:00,
moazzami_jaleh,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/2E4u2c5Z05",en,37,2022-12-17 12:13:02+00:00,
mirmiran17,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:12:53+00:00,"Virginia, USA"
HaroonK177,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:12:51+00:00,"Islamabad, Pakistan"
moazzami_jaleh,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-17 12:12:44+00:00,
moazzami_jaleh,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:12:41+00:00,
DuragFoden,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:12:16+00:00,
tanznava,"#IranRevolution2022—December 16, Day 92  Sistan &amp; Baluchestan, SE #Iran—Brave women in Zahedan with nooses around their necks were seen protesting the regime's executions.  #MahsaAmini🌹 https://t.co/5kcQlw9oFp",en,23,2022-12-17 12:11:47+00:00,
hayoonkieee,Hashtags   #Iranrevolution2022  #Mahsaamini https://t.co/M9ue8r0koN,en,0,2022-12-17 12:11:23+00:00,
somebody_mia,💚🕊️❤️  For Societal Security ...  💚🕊️❤️  #baktash_abtin   💚🕊️❤️  #womenlifefreedom #mahsa_amini #IranRevolution2022 .  💚🕊️❤️ https://t.co/vaMW9hkVIA,en,21,2022-12-17 12:11:14+00:00,The Netherlands
nabardeakharin1,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:10:54+00:00,
nabardeakharin1,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-17 12:10:51+00:00,
nabardeakharin1,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees on strike and chanting:  ""Incompetent minister, resign, resign!""  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/2E4u2c5Z05",en,37,2022-12-17 12:10:48+00:00,
nabardeakharin1,"December 17 - Ahvaz, southwest #Iran   More footage of oil industry workers and employees who are on strike.  #IranRevolution2022   https://t.co/w7FgNcUNE1",en,32,2022-12-17 12:10:44+00:00,
nabardeakharin1,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Mahshahr and other cities.  #IranRevolution2022 https://t.co/QzfXWyuQVt,en,43,2022-12-17 12:10:41+00:00,
nabardeakharin1,"December 17 - Tehran, #Iran   Locals in a metro station chanting:  ""Death to the dictator!""  ""Death to Khamenei!"" in reference to regime Supreme Leader Ali Khamenei.  #IranRevolution2022   #MajidrezaRahnavard   https://t.co/gWfnQtxAgD",en,40,2022-12-17 12:10:38+00:00,
kamalyob,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:10:29+00:00,
taabadpasta,💚🕊️❤️  For Societal Security ...  💚🕊️❤️  #baktash_abtin   💚🕊️❤️  #womenlifefreedom #mahsa_amini #IranRevolution2022 .  💚🕊️❤️ https://t.co/vaMW9hkVIA,en,21,2022-12-17 12:10:27+00:00,ایران آزاد
nabardeakharin1,"December 16 - The Hague, The Netherlands  Freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/fBBRAhZTQ2",en,41,2022-12-17 12:10:25+00:00,
nabardeakharin1,"Golpayegan, central #Iran   Protesters attacked a regime-associated building used to promote the mullahs' ideology of hatred, misogyny, and fundamentalism.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/DhHcIfKI6e",en,43,2022-12-17 12:10:21+00:00,
nabardeakharin1,December 17 - Southwest #Iran   Oil industry workers and employees are on strike in Ahvaz and Gachsaran.  #IranRevolution2022 https://t.co/eM0mCODE1f,en,65,2022-12-17 12:10:18+00:00,
nabardeakharin1,"December 17 - Asaluyeh, southwest #Iran   Oil industry workers and employees are on strikes and protests the regime's refusal to respond to their demands.  ""We don't want a lying minister!""  ""Enough with promises! We have nothing to eat!""  #IranRevolution2022   https://t.co/5W4c4kt6mP",en,53,2022-12-17 12:10:15+00:00,
nabardeakharin1,Briefing on the 92nd day of the nationwide uprising in #Iran by Zolal Habibi of the NCRI's Foreign Affairs Committee.  https://t.co/cUjHoEwPOI  #IranRevolution2022,en,64,2022-12-17 12:10:11+00:00,
nabardeakharin1,"Salmas, northwest #Iran  Protesters brought down a mullahs' regime flag from a base of the regime's IRGC paramilitary Basij units and burned it. Voice says all of Iran's ethnicities are united for a free Iran.  #IranRevolution2022   https://t.co/ZpRIOm5Pxg",en,49,2022-12-17 12:10:05+00:00,
nabardeakharin1,"December 16 - Hashtgerd, Alborz Province, west of Tehran, #Iran  Protesters threw Molotov cocktails in an attack targeting a regime-associated building on the 92nd night of the uprising.  #IranRevolution2022   https://t.co/UOwbUNVbTb",en,37,2022-12-17 12:10:01+00:00,
Mojahedineng,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 12:10:00+00:00,IRAN
missmbing,💚🕊️❤️  For Societal Security ...  💚🕊️❤️  #baktash_abtin   💚🕊️❤️  #womenlifefreedom #mahsa_amini #IranRevolution2022 .  💚🕊️❤️ https://t.co/vaMW9hkVIA,en,21,2022-12-17 12:09:53+00:00,
rochelais21,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:09:47+00:00, France
thedrunkenpapa,💚🕊️❤️  For Societal Security ...  💚🕊️❤️  #baktash_abtin   💚🕊️❤️  #womenlifefreedom #mahsa_amini #IranRevolution2022 .  💚🕊️❤️ https://t.co/vaMW9hkVIA,en,21,2022-12-17 12:09:41+00:00,
iran_policy,"December 17 - Gachsaran, southwest #Iran   Oil industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/jXB2Pit1Yd",en,48,2022-12-17 12:09:21+00:00,"Tehran, Iran, Paris, France"
ebmazandarani1,"December 15 - Bourse, Sweden  Freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition of protesters killed by the regime and voiced solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lSwGQGHogs",en,74,2022-12-17 12:09:03+00:00,
mxdiyeh,"Bahman Hooshmand, from Saqqez, was abducted by government forces at his home on Wednesday, December 13, 2022.    His whereabouts and fate are unknown.    #JinaAkini  #Kurdistan   #IranRevolution2022 https://t.co/Vd9YK0ubGh",en,57,2022-12-17 12:08:58+00:00,
HZokre,"https://t.co/APP5EtIgth   ""Shapour Zardowi"", 20 years old, from Kamiyaran, was kidnapped by repressive forces on December 10, 2022,   #IranRevolution2022   #KurdistanProtests   #MahsaAmini   #JinaAmini   #Hanahumanrights  #ToomajSalehi  #Sanandaj  #Krmanshah  #Mahabad  #sanansaj  #Bukan",en,3,2022-12-17 12:08:08+00:00,Sotto l'incessante pioggia
ebmazandarani1,"#IranRevolution2022—December 16, Day 92  Sistan &amp; Baluchestan, SE #Iran—Brave women in Zahedan with nooses around their necks were seen protesting the regime's executions.  #MahsaAmini🌹 https://t.co/5kcQlw9oFp",en,23,2022-12-17 12:06:28+00:00,
unlimit29,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:05:36+00:00,
fahadiman93,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:05:13+00:00,Malaysia
HanaHumanRight,"https://t.co/omScHktxVD   ""Omid Omran"", 17 years old from Mashhad, two months after his arrest, there is still no information about his fate.  #IranRevolution2022   #KurdistanProtests   #MahsaAmini   #JinaAmini   #Hanahumanrights  #ToomajSalehi  #Sanandaj  #Krmanshah  #Mahabad  #sanansaj",en,4,2022-12-17 12:05:06+00:00,
yataqan_siqir,"@FranckenTheo @NATO Mr .Write the atrocities and crimes of this dirty regime in your reports. They treat unarmed people like   ISIS. Be our voice.They are terrorists, please put them on the terrorist list of Europe Thank you.  #mahsa_amini  #Majidreza_Rahnavard   #Mohsen_Shekari   #IranRevolution2022",en,0,2022-12-17 12:05:04+00:00,حوزه آیت اللّٰه بیلیجی
unlimit29,"#IranRevolution2022 After a dubious trial in #Iran Dr Hamid Gharehhassanloo has been sentenced to death. The President of the Chamber of Physicians of Hamburg, Dr Emani @emami_p is sponsoring his release.  https://t.co/6IcIV8OGQg #MahsaAmini🌹https://t.co/AVMOR8ul3y",en,95,2022-12-17 12:04:50+00:00,
AnymousIran,"""The virtual space is completely filtered, although the enemies have in their agenda the construction of filter breakers.""  #مهسا_امینی  #PS752 ##Do_not_execute    #IranRevolution2022   #محسن_شکاری   #مجیدرضا_رهنورد  #اعدام_را_متوقف_کنید #زن_زندگی_آزادی #اعتصابات_سراسری https://t.co/RFVrYBewVm",en,4,2022-12-17 12:04:27+00:00,Your Ethernet cable   
jackpuma23,"Bahman Hooshmand, from Saqqez, was abducted by government forces at his home on Wednesday, December 13, 2022.    His whereabouts and fate are unknown.    #JinaAkini  #Kurdistan   #IranRevolution2022 https://t.co/Vd9YK0ubGh",en,57,2022-12-17 12:04:27+00:00,
FPugliaVE,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:03:45+00:00,Caracas
amuse_gueule,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:03:16+00:00,Le Armpit of Klang Valley
Faris111,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:02:53+00:00,"Kota Damansara, Selangor"
LevLechuck,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:02:46+00:00,Dark Green
Riram1983,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:02:45+00:00,
darknesservin,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:02:12+00:00,
nizambakeri,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-17 12:02:10+00:00,Malaysia
